timestamp,plant_id,feature_1,shap_1,feature_2,shap_2,feature_3,shap_3
2025-11-05 14:00:00,WIND_3,wind_speed_ms,-33.41673577754562,generation_lag_1h,-14.645667264378982,capacity_mw,12.530940872132975
2025-11-05 15:00:00,SOLAR_1,capacity_mw,-15.399182703589968,generation_lag_1h,9.00845476027062,generation_lag_24h,-7.815046919390565
2025-11-05 15:00:00,SOLAR_2,wind_speed_ms,-14.77062454404319,capacity_mw,-8.202486727045075,generation_lag_24h,-5.369314397421011
2025-11-05 15:00:00,SOLAR_3,capacity_mw,-13.818031922339616,generation_lag_1h,9.748891764198017,generation_lag_24h,-8.471725233900086
2025-11-05 15:00:00,SOLAR_4,wind_speed_ms,-14.605731310274228,generation_lag_1h,4.845450555829275,capacity_mw,-4.491397822724246
2025-11-05 15:00:00,SOLAR_5,capacity_mw,-18.62381858225425,generation_lag_24h,-13.428892995414902,generation_lag_1h,-2.5954413425856835
2025-11-05 15:00:00,WIND_1,wind_speed_ms,-19.109655968877306,generation_lag_1h,-15.651089026764438,generation_lag_168h,4.231512163289784
2025-11-05 15:00:00,WIND_2,wind_speed_ms,-35.903298567256634,capacity_mw,16.776191479766734,generation_lag_24h,-6.34282634135431
2025-11-05 15:00:00,WIND_3,wind_speed_ms,-30.257529245687678,capacity_mw,16.81069079323737,generation_lag_1h,-12.587062744799997
2025-11-05 16:00:00,SOLAR_1,wind_speed_ms,-21.24184729549855,generation_lag_24h,-10.656001337111642,irradiation_kwm2,-4.528688789464574
2025-11-05 16:00:00,SOLAR_2,wind_speed_ms,-19.90117498313308,generation_lag_24h,-9.970334687252628,capacity_mw,-4.7015227363347005
2025-11-05 16:00:00,SOLAR_3,wind_speed_ms,-22.146265109161405,generation_lag_24h,-10.573516341709274,irradiation_kwm2,-4.9044578705578505
2025-11-05 16:00:00,SOLAR_4,wind_speed_ms,-20.46105744297362,generation_lag_24h,-7.075270363275414,irradiation_kwm2,-3.9727583896644
2025-11-05 16:00:00,SOLAR_5,wind_speed_ms,-16.985679384058884,generation_lag_1h,-16.124851611670838,generation_lag_24h,-6.985379930526282
2025-11-05 16:00:00,WIND_1,generation_lag_1h,-17.219026948797424,generation_lag_24h,2.3482101545013756,plant_type_solar,2.3256681786772226
2025-11-05 16:00:00,WIND_2,capacity_mw,31.235159254587696,wind_speed_ms,-12.561020084501472,generation_lag_24h,10.02093666420299
2025-11-05 16:00:00,WIND_3,capacity_mw,31.364767857463963,wind_speed_ms,-12.545198899123967,generation_lag_24h,9.826579942282404
2025-11-05 17:00:00,SOLAR_1,wind_speed_ms,-18.02218466959245,generation_lag_1h,-10.43647683920992,generation_lag_24h,-9.297940581129934
2025-11-05 17:00:00,SOLAR_2,wind_speed_ms,-17.064234110139235,generation_lag_1h,-16.16797092422204,generation_lag_24h,-7.642197820920282
2025-11-05 17:00:00,SOLAR_3,wind_speed_ms,-18.58136518703388,generation_lag_1h,-10.590256738927277,generation_lag_24h,-8.600556158613134
2025-11-05 17:00:00,SOLAR_4,wind_speed_ms,-18.506500314814833,generation_lag_1h,-10.837429046361441,generation_lag_24h,-7.873044583508454
2025-11-05 17:00:00,SOLAR_5,generation_lag_1h,-18.426876196191973,wind_speed_ms,-16.215789287776786,generation_lag_24h,-8.298605406684832
2025-11-05 17:00:00,WIND_1,wind_speed_ms,-45.764728914293016,generation_lag_1h,8.219530087654984,generation_lag_24h,-4.771728812889381
2025-11-05 17:00:00,WIND_2,wind_speed_ms,-68.64419348840967,generation_lag_1h,15.367016746825648,capacity_mw,10.634308182310898
2025-11-05 17:00:00,WIND_3,wind_speed_ms,-70.81028824548717,generation_lag_1h,15.082008088979775,capacity_mw,10.310194563869214
2025-11-05 18:00:00,SOLAR_1,generation_lag_1h,-19.08995299508967,wind_speed_ms,-14.770700115741208,generation_lag_24h,-12.881053194328144
2025-11-05 18:00:00,SOLAR_2,generation_lag_1h,-18.82889985031911,wind_speed_ms,-15.074493435843161,generation_lag_24h,-12.302914898917345
2025-11-05 18:00:00,SOLAR_3,generation_lag_1h,-19.40911779024982,wind_speed_ms,-14.467737633725305,generation_lag_24h,-13.130283220723443
2025-11-05 18:00:00,SOLAR_4,generation_lag_1h,-18.821337878731693,wind_speed_ms,-15.268590485640745,generation_lag_24h,-12.598233472383896
2025-11-05 18:00:00,SOLAR_5,generation_lag_1h,-19.261755804372775,wind_speed_ms,-14.423276193382026,generation_lag_24h,-12.186621310982034
2025-11-05 18:00:00,WIND_1,wind_speed_ms,-24.387734747586006,generation_lag_1h,-18.356415004943198,generation_lag_24h,9.14788286045943
2025-11-05 18:00:00,WIND_2,wind_speed_ms,-34.188981456090254,generation_lag_1h,-18.817418786702056,capacity_mw,16.601169753516103
2025-11-05 18:00:00,WIND_3,wind_speed_ms,-34.251925131368495,generation_lag_1h,-18.8230762123369,capacity_mw,16.564591260535146
2025-11-05 19:00:00,SOLAR_1,generation_lag_1h,-24.53862349031013,generation_lag_24h,-15.702723288692964,capacity_mw,-5.904684691436118
2025-11-05 19:00:00,SOLAR_2,generation_lag_1h,-19.244207005850754,wind_speed_ms,-14.708876034312091,generation_lag_24h,-12.538251063941557
2025-11-05 19:00:00,SOLAR_3,generation_lag_1h,-24.62473389391178,generation_lag_24h,-15.858003592913452,capacity_mw,-5.557545168298379
2025-11-05 19:00:00,SOLAR_4,generation_lag_1h,-19.43378138712944,wind_speed_ms,-14.790105368619146,generation_lag_24h,-12.815726882775246
2025-11-05 19:00:00,SOLAR_5,generation_lag_1h,-24.284161779285423,generation_lag_24h,-14.953803078102174,capacity_mw,-7.646747649697488
2025-11-05 19:00:00,WIND_1,wind_speed_ms,38.545012158255616,generation_lag_1h,-23.939263531689015,capacity_mw,13.329000767388612
2025-11-05 19:00:00,WIND_2,capacity_mw,68.5650736609924,wind_speed_ms,61.760441102961565,generation_lag_1h,-9.456038831564168
2025-11-05 19:00:00,WIND_3,capacity_mw,67.97841377432309,wind_speed_ms,54.29898830965031,generation_lag_24h,-9.115523746789455
2025-11-05 20:00:00,SOLAR_1,generation_lag_1h,-20.346526664169588,generation_lag_24h,-13.668076202489733,wind_speed_ms,-11.92598108894792
2025-11-05 20:00:00,SOLAR_2,generation_lag_1h,-22.045479236228193,generation_lag_24h,-13.633687336560424,wind_speed_ms,-7.982463775024047
2025-11-05 20:00:00,SOLAR_3,generation_lag_1h,-20.47097326749494,generation_lag_24h,-13.787280920438516,wind_speed_ms,-11.941583460029321
2025-11-05 20:00:00,SOLAR_4,generation_lag_1h,-22.204732329400354,generation_lag_24h,-13.911110412677017,wind_speed_ms,-8.021706039443082
2025-11-05 20:00:00,SOLAR_5,generation_lag_1h,-20.097491032160946,generation_lag_24h,-12.774503935633634,wind_speed_ms,-11.909923306966064
2025-11-05 20:00:00,WIND_1,wind_speed_ms,34.971582861571775,generation_lag_1h,30.498016415669397,generation_lag_24h,-12.712309277939928
2025-11-05 20:00:00,WIND_2,generation_lag_1h,71.31971766689293,wind_speed_ms,44.76048435982755,capacity_mw,43.035640937053394
2025-11-05 20:00:00,WIND_3,generation_lag_1h,71.74666620725104,wind_speed_ms,44.05926226214754,capacity_mw,41.03919841005915
2025-11-05 21:00:00,SOLAR_1,generation_lag_1h,-19.634005145476287,wind_speed_ms,-14.28756518349717,generation_lag_24h,-13.507122685730396
2025-11-05 21:00:00,SOLAR_2,generation_lag_1h,-28.81959010304344,generation_lag_24h,-18.165544678180783,capacity_mw,-10.750750688568008
2025-11-05 21:00:00,SOLAR_3,generation_lag_1h,-19.764769708676088,wind_speed_ms,-14.28814832651503,generation_lag_24h,-13.648821488383318
2025-11-05 21:00:00,SOLAR_4,generation_lag_1h,-28.997936276863747,generation_lag_24h,-18.517669512057306,capacity_mw,-9.86443062553943
2025-11-05 21:00:00,SOLAR_5,generation_lag_1h,-19.358946168729062,wind_speed_ms,-14.242325631009972,generation_lag_24h,-12.655145513090568
2025-11-05 21:00:00,WIND_1,generation_lag_1h,25.5551084834549,generation_lag_24h,-9.14539285370267,irradiation_kwm2,-3.5223376223533664
2025-11-05 21:00:00,WIND_2,generation_lag_1h,53.31557022491117,capacity_mw,31.72959269714766,wind_speed_ms,-11.701103175302404
2025-11-05 21:00:00,WIND_3,generation_lag_1h,52.42525848570006,capacity_mw,31.955051517985144,wind_speed_ms,-11.09005877432044
2025-11-05 22:00:00,SOLAR_1,generation_lag_1h,-19.594398443471974,wind_speed_ms,-14.756236273893311,generation_lag_24h,-13.299931620161392
2025-11-05 22:00:00,SOLAR_2,generation_lag_1h,-28.822121725013005,generation_lag_24h,-18.039135131746217,capacity_mw,-10.79789902172175
2025-11-05 22:00:00,SOLAR_3,generation_lag_1h,-19.73689093259481,wind_speed_ms,-14.763163185435014,generation_lag_24h,-13.421218511073745
2025-11-05 22:00:00,SOLAR_4,generation_lag_1h,-29.00557049520749,generation_lag_24h,-18.415615546105947,capacity_mw,-9.89457171550479
2025-11-05 22:00:00,SOLAR_5,generation_lag_1h,-19.320260643145726,wind_speed_ms,-14.667591027409793,generation_lag_24h,-12.577004486113205
2025-11-05 22:00:00,WIND_1,generation_lag_1h,11.797273333345709,generation_lag_24h,-7.814887691794688,capacity_mw,3.5061421375419117
2025-11-05 22:00:00,WIND_2,capacity_mw,32.84863046063841,generation_lag_1h,26.76252966332603,generation_lag_24h,-9.15587717002064
2025-11-05 22:00:00,WIND_3,capacity_mw,33.00117476802144,generation_lag_1h,23.83683749268462,generation_lag_24h,-6.544202385011354
2025-11-05 23:00:00,SOLAR_1,generation_lag_1h,-21.912588498612543,generation_lag_24h,-14.146282354527225,wind_speed_ms,-8.942560151464747
2025-11-05 23:00:00,SOLAR_2,generation_lag_1h,-28.830610801074123,generation_lag_24h,-18.05144047618726,capacity_mw,-10.794815860289765
2025-11-05 23:00:00,SOLAR_3,generation_lag_1h,-22.029726395661463,generation_lag_24h,-14.302819185794412,wind_speed_ms,-8.942056445173902
2025-11-05 23:00:00,SOLAR_4,generation_lag_1h,-29.015044128335198,generation_lag_24h,-18.4272861449614,capacity_mw,-9.8922455535588
2025-11-05 23:00:00,SOLAR_5,generation_lag_1h,-21.68419174497962,generation_lag_24h,-13.333088495210507,wind_speed_ms,-8.892097916199269
2025-11-05 23:00:00,WIND_1,wind_speed_ms,-14.575734442340964,generation_lag_1h,5.422384504829065,generation_lag_24h,-4.09097926639443
2025-11-05 23:00:00,WIND_2,capacity_mw,28.210443744382083,wind_speed_ms,-19.43435725727983,generation_lag_1h,16.89487861433979
2025-11-05 23:00:00,WIND_3,capacity_mw,26.660305567785553,wind_speed_ms,-26.65797271345079,generation_lag_1h,14.811677524201356
2025-11-06 00:00:00,SOLAR_1,generation_lag_1h,-28.208712977876168,generation_lag_24h,-16.714071827528855,capacity_mw,-8.443142469889292
2025-11-06 00:00:00,SOLAR_2,generation_lag_1h,-29.58741366595466,generation_lag_24h,-17.713837663203776,capacity_mw,-10.81655967529199
2025-11-06 00:00:00,SOLAR_3,generation_lag_1h,-28.394212673811687,generation_lag_24h,-16.859141488069618,capacity_mw,-8.05515063262601
2025-11-06 00:00:00,SOLAR_4,generation_lag_1h,-30.17285981910633,generation_lag_24h,-18.004598792706826,capacity_mw,-9.75976732050028
2025-11-06 00:00:00,SOLAR_5,generation_lag_1h,-27.368829815499392,generation_lag_24h,-15.783612600132697,capacity_mw,-10.612904015433386
2025-11-06 00:00:00,WIND_1,generation_lag_1h,5.673714509093585,generation_lag_24h,-5.622283465447421,capacity_mw,4.265815212479829
2025-11-06 00:00:00,WIND_2,capacity_mw,36.81873434930033,generation_lag_1h,11.885660049212731,generation_lag_24h,6.960286342105635
2025-11-06 00:00:00,WIND_3,capacity_mw,37.184782948221425,generation_lag_1h,10.318700979290321,generation_lag_24h,6.608233113828177
2025-11-06 01:00:00,SOLAR_1,generation_lag_1h,-28.11231655976952,generation_lag_24h,-16.578582750506687,capacity_mw,-8.396243160574631
2025-11-06 01:00:00,SOLAR_2,generation_lag_1h,-29.673510872242904,generation_lag_24h,-17.934276164064016,capacity_mw,-10.857907153072416
2025-11-06 01:00:00,SOLAR_3,generation_lag_1h,-28.29772538192516,generation_lag_24h,-16.724441555682976,capacity_mw,-8.00777584062827
2025-11-06 01:00:00,SOLAR_4,generation_lag_1h,-30.273193843101495,generation_lag_24h,-18.286733645586636,capacity_mw,-9.76990097742417
2025-11-06 01:00:00,SOLAR_5,generation_lag_1h,-27.27319913934275,generation_lag_24h,-15.647378463002493,capacity_mw,-10.561322333578309
2025-11-06 01:00:00,WIND_1,wind_speed_ms,-10.900182610324268,generation_lag_1h,7.842230932688488,generation_lag_24h,3.2822409568094515
2025-11-06 01:00:00,WIND_2,generation_lag_1h,28.128576714025066,capacity_mw,26.782205900046307,wind_speed_ms,-16.766169525857322
2025-11-06 01:00:00,WIND_3,capacity_mw,26.881384883549554,generation_lag_1h,26.5443304619506,wind_speed_ms,-17.46356823198404
2025-11-06 02:00:00,SOLAR_1,generation_lag_1h,-25.40139812244614,generation_lag_24h,-15.329357923810903,capacity_mw,-5.773168503196069
2025-11-06 02:00:00,SOLAR_2,generation_lag_1h,-29.63574350104527,generation_lag_24h,-17.990023182883363,capacity_mw,-10.901021981852862
2025-11-06 02:00:00,SOLAR_3,generation_lag_1h,-25.5299810178971,generation_lag_24h,-15.507043819397968,capacity_mw,-5.405080247686704
2025-11-06 02:00:00,SOLAR_4,generation_lag_1h,-30.2385345882427,generation_lag_24h,-18.341771768561436,capacity_mw,-9.81374580224739
2025-11-06 02:00:00,SOLAR_5,generation_lag_1h,-24.80679153151877,generation_lag_24h,-14.486561469992802,capacity_mw,-7.780985287720637
2025-11-06 02:00:00,WIND_1,wind_speed_ms,-14.453378901753451,generation_lag_1h,9.584977646351305,generation_lag_24h,-4.084166121125012
2025-11-06 02:00:00,WIND_2,capacity_mw,28.266442541668663,wind_speed_ms,-21.31755525246121,generation_lag_1h,15.816983170669497
2025-11-06 02:00:00,WIND_3,capacity_mw,27.651974438073093,wind_speed_ms,-22.29042108926528,generation_lag_1h,16.09870432987717
2025-11-06 03:00:00,SOLAR_1,generation_lag_1h,-26.686445499656486,generation_lag_24h,-16.536464508299545,capacity_mw,-7.26814568664247
2025-11-06 03:00:00,SOLAR_2,generation_lag_1h,-29.017464314123735,generation_lag_24h,-16.661603597454928,capacity_mw,-10.472240482693172
2025-11-06 03:00:00,SOLAR_3,generation_lag_1h,-26.875336657765416,generation_lag_24h,-16.695056647595695,capacity_mw,-6.873027806288787
2025-11-06 03:00:00,SOLAR_4,generation_lag_1h,-29.62561446347326,generation_lag_24h,-17.070961872695037,capacity_mw,-9.383995333324977
2025-11-06 03:00:00,SOLAR_5,generation_lag_1h,-25.834527180325786,generation_lag_24h,-15.589505629393212,capacity_mw,-9.435853418373627
2025-11-06 03:00:00,WIND_1,wind_speed_ms,-17.868963571622988,generation_lag_24h,-5.903856922229547,generation_lag_1h,5.573562771531034
2025-11-06 03:00:00,WIND_2,wind_speed_ms,-27.80584241305855,capacity_mw,26.124307368231662,generation_lag_1h,17.264123523043445
2025-11-06 03:00:00,WIND_3,wind_speed_ms,-30.088215588746305,capacity_mw,25.4406729207753,generation_lag_1h,19.35708231795427
2025-11-06 04:00:00,SOLAR_1,generation_lag_1h,-26.539857781215233,generation_lag_24h,-16.305012690616543,capacity_mw,-6.405156031499574
2025-11-06 04:00:00,SOLAR_2,generation_lag_1h,-29.608256320127285,generation_lag_24h,-17.355120377050138,capacity_mw,-10.86551681315295
2025-11-06 04:00:00,SOLAR_3,generation_lag_1h,-26.67791431700206,generation_lag_24h,-16.464885050932075,capacity_mw,-6.04201731355695
2025-11-06 04:00:00,SOLAR_4,generation_lag_1h,-30.21709819811888,generation_lag_24h,-17.768699628200913,capacity_mw,-9.75771819401593
2025-11-06 04:00:00,SOLAR_5,generation_lag_1h,-25.77227567223981,generation_lag_24h,-15.417580550961278,capacity_mw,-8.522438842386016
2025-11-06 04:00:00,WIND_1,wind_speed_ms,-20.0588593659446,generation_lag_24h,-6.706896529587923,irradiation_kwm2,-2.4080338481668013
2025-11-06 04:00:00,WIND_2,wind_speed_ms,-30.315550540316487,capacity_mw,25.465684686224,generation_lag_1h,9.745260757683706
2025-11-06 04:00:00,WIND_3,wind_speed_ms,-31.981707393050492,capacity_mw,24.93769118730711,generation_lag_1h,11.423772659508055
2025-11-06 05:00:00,SOLAR_1,generation_lag_1h,-28.36480204733083,generation_lag_24h,-16.73964740847025,capacity_mw,-8.470687625215078
2025-11-06 05:00:00,SOLAR_2,generation_lag_1h,-29.607355162776983,generation_lag_24h,-17.36335654325934,capacity_mw,-10.861023726294016
2025-11-06 05:00:00,SOLAR_3,generation_lag_1h,-28.55182447974043,generation_lag_24h,-16.90373780989034,capacity_mw,-8.071655053238954
2025-11-06 05:00:00,SOLAR_4,generation_lag_1h,-30.216220199755302,generation_lag_24h,-17.77568052778314,capacity_mw,-9.754250954288672
2025-11-06 05:00:00,SOLAR_5,generation_lag_1h,-27.506037589886276,generation_lag_24h,-15.780977013333832,capacity_mw,-10.65717390306817
2025-11-06 05:00:00,WIND_1,wind_speed_ms,-19.373913951981947,generation_lag_24h,-10.742304471308358,irradiation_kwm2,-2.8156394226967145
2025-11-06 05:00:00,WIND_2,wind_speed_ms,-31.651893661420246,capacity_mw,25.1950663983082,generation_lag_1h,11.965219372921158
2025-11-06 05:00:00,WIND_3,wind_speed_ms,-32.11142629215756,capacity_mw,25.11835660357844,generation_lag_1h,12.723309036577456
2025-11-06 06:00:00,SOLAR_1,generation_lag_1h,-23.29469974736215,generation_lag_24h,-14.072930593707358,wind_speed_ms,-7.349020592785836
2025-11-06 06:00:00,SOLAR_2,generation_lag_1h,-29.310352006515465,generation_lag_24h,-17.30002744103007,capacity_mw,-13.206101123912056
2025-11-06 06:00:00,SOLAR_3,generation_lag_1h,-23.232866251778187,generation_lag_24h,-14.074027706678867,wind_speed_ms,-7.460051873416658
2025-11-06 06:00:00,SOLAR_4,generation_lag_1h,-29.963872666945576,generation_lag_24h,-17.54437337518856,capacity_mw,-11.825337760368484
2025-11-06 06:00:00,SOLAR_5,generation_lag_1h,-22.65791109508583,generation_lag_24h,-11.375193104021463,wind_speed_ms,-7.963387120977662
2025-11-06 06:00:00,WIND_1,wind_speed_ms,-15.062213624123542,generation_lag_24h,-9.069263639906817,irradiation_kwm2,-2.8769310801057193
2025-11-06 06:00:00,WIND_2,capacity_mw,28.265466593607854,wind_speed_ms,-24.394331825797273,generation_lag_1h,10.109734198517447
2025-11-06 06:00:00,WIND_3,capacity_mw,28.590645830586915,wind_speed_ms,-23.098934100159482,generation_lag_1h,9.020367831606473
2025-11-06 07:00:00,SOLAR_1,generation_lag_1h,-26.119917660477586,capacity_mw,-12.010617294526316,generation_lag_24h,-7.376130321362785
2025-11-06 07:00:00,SOLAR_2,generation_lag_1h,-30.417981530644504,capacity_mw,-17.541766998849507,wind_speed_ms,10.256843054876478
2025-11-06 07:00:00,SOLAR_3,generation_lag_1h,-26.315695883321887,generation_lag_24h,-12.950783532953839,capacity_mw,-8.596526691902028
2025-11-06 07:00:00,SOLAR_4,generation_lag_1h,-31.101781664466092,capacity_mw,-15.65950519566732,wind_speed_ms,10.351023577962556
2025-11-06 07:00:00,SOLAR_5,generation_lag_1h,-25.935843023418915,generation_lag_24h,-14.516816407133946,capacity_mw,-12.369022864699701
2025-11-06 07:00:00,WIND_1,wind_speed_ms,-19.682010099542936,generation_lag_24h,-4.436770926905471,generation_lag_1h,2.755464733352525
2025-11-06 07:00:00,WIND_2,wind_speed_ms,-34.19044429969992,capacity_mw,22.429418660051866,generation_lag_1h,11.964258548281276
2025-11-06 07:00:00,WIND_3,wind_speed_ms,-29.242994654034618,capacity_mw,24.320418647308422,generation_lag_1h,7.882862631106705
2025-11-06 08:00:00,SOLAR_1,generation_lag_1h,-23.006120605044785,capacity_mw,-11.989011437838382,generation_lag_168h,7.243614309083721
2025-11-06 08:00:00,SOLAR_2,generation_lag_1h,-26.80443906969054,capacity_mw,-20.871647026465006,wind_speed_ms,11.609824724864602
2025-11-06 08:00:00,SOLAR_3,generation_lag_1h,-22.974652759392487,capacity_mw,-11.170075010329423,generation_lag_168h,7.565810650674767
2025-11-06 08:00:00,SOLAR_4,generation_lag_1h,-26.548632668483414,capacity_mw,-16.56674243177593,wind_speed_ms,11.873024259154253
2025-11-06 08:00:00,SOLAR_5,generation_lag_1h,-24.722132355544627,capacity_mw,-14.504828453263316,generation_lag_24h,-8.838386314302987
2025-11-06 08:00:00,WIND_1,wind_speed_ms,-29.66507601808337,generation_lag_24h,-6.321010987264442,generation_lag_1h,3.5639135355920404
2025-11-06 08:00:00,WIND_2,wind_speed_ms,-41.741440564173,capacity_mw,19.77805369166518,generation_lag_1h,11.004721400417377
2025-11-06 08:00:00,WIND_3,wind_speed_ms,-41.57976656859743,capacity_mw,19.881837264491907,generation_lag_1h,12.071254429624112
2025-11-06 09:00:00,SOLAR_1,generation_lag_24h,-9.05931215664608,capacity_mw,-7.274901231772961,irradiation_kwm2,4.393384258696412
2025-11-06 09:00:00,SOLAR_2,capacity_mw,-22.296476278795556,generation_lag_1h,-12.951627966282768,wind_speed_ms,11.525973715944994
2025-11-06 09:00:00,SOLAR_3,generation_lag_24h,-8.371167381250858,capacity_mw,-6.407543763344575,irradiation_kwm2,4.532452545794019
2025-11-06 09:00:00,SOLAR_4,capacity_mw,-18.596354402667913,generation_lag_1h,-16.99368937424725,wind_speed_ms,11.410597324387886
2025-11-06 09:00:00,SOLAR_5,generation_lag_1h,-19.160002931574194,capacity_mw,-14.908322749145574,irradiation_kwm2,5.557921570962176
2025-11-06 09:00:00,WIND_1,wind_speed_ms,-10.700772142866116,generation_lag_1h,-9.436413064834019,generation_lag_24h,-4.787925119844446
2025-11-06 09:00:00,WIND_2,wind_speed_ms,-26.3270978740683,capacity_mw,23.032346446481423,generation_lag_1h,11.172672184598476
2025-11-06 09:00:00,WIND_3,wind_speed_ms,-26.324521088247064,capacity_mw,22.97371736198696,generation_lag_1h,10.716059275602209
2025-11-06 10:00:00,SOLAR_1,irradiation_kwm2,6.993796359178935,wind_speed_ms,-6.529408195585148,generation_lag_24h,6.288009648886251
2025-11-06 10:00:00,SOLAR_2,wind_speed_ms,-13.00993182319047,capacity_mw,-8.324599813937926,generation_lag_24h,6.278619013616114
2025-11-06 10:00:00,SOLAR_3,generation_lag_1h,8.488848891884102,generation_lag_24h,8.038512814149371,irradiation_kwm2,7.0652148802509345
2025-11-06 10:00:00,SOLAR_4,wind_speed_ms,-14.25971365879437,generation_lag_24h,8.368628268598014,capacity_mw,-4.287459457988981
2025-11-06 10:00:00,SOLAR_5,capacity_mw,-15.398824781385835,generation_lag_1h,-8.942639868737952,irradiation_kwm2,6.9935846926029095
2025-11-06 10:00:00,WIND_1,wind_speed_ms,-34.27405562462615,generation_lag_24h,-8.418989687746922,irradiation_kwm2,3.404740137822788
2025-11-06 10:00:00,WIND_2,wind_speed_ms,-53.593607325788085,capacity_mw,12.941912873591388,generation_lag_1h,9.528760012808903
2025-11-06 10:00:00,WIND_3,wind_speed_ms,-55.135836633857366,capacity_mw,12.967141497289076,generation_lag_1h,11.478192066226349
2025-11-06 11:00:00,SOLAR_1,wind_speed_ms,-18.85087511739511,generation_lag_1h,15.600109006621556,generation_lag_24h,11.241574025916448
2025-11-06 11:00:00,SOLAR_2,wind_speed_ms,-22.151584620062465,generation_lag_24h,7.500090689116237,generation_lag_1h,5.060608319513928
2025-11-06 11:00:00,SOLAR_3,wind_speed_ms,-19.187580458408547,generation_lag_1h,16.330283403996624,generation_lag_24h,12.017210552547027
2025-11-06 11:00:00,SOLAR_4,wind_speed_ms,-22.914507453038716,generation_lag_24h,9.345225142856995,generation_lag_1h,8.30027299490103
2025-11-06 11:00:00,SOLAR_5,wind_speed_ms,-13.363448965883917,capacity_mw,-10.262835812451598,irradiation_kwm2,6.554432262089328
2025-11-06 11:00:00,WIND_1,wind_speed_ms,-30.66657400802164,generation_lag_1h,-16.628353255342315,generation_lag_24h,-9.499216614053914
2025-11-06 11:00:00,WIND_2,wind_speed_ms,-44.37747907358341,generation_lag_24h,-11.019731732032312,capacity_mw,9.38050499547965
2025-11-06 11:00:00,WIND_3,wind_speed_ms,-40.89072490393733,generation_lag_1h,-15.200139524814748,generation_lag_24h,-10.819333920552884
2025-11-06 12:00:00,SOLAR_1,wind_speed_ms,-21.19615362054675,generation_lag_1h,19.16223695329937,irradiation_kwm2,12.426683849817689
2025-11-06 12:00:00,SOLAR_2,wind_speed_ms,-22.241134692033413,generation_lag_1h,8.345851361320115,irradiation_kwm2,8.306828699347086
2025-11-06 12:00:00,SOLAR_3,wind_speed_ms,-20.761573715359976,generation_lag_1h,19.562009531010702,irradiation_kwm2,13.59117508521323
2025-11-06 12:00:00,SOLAR_4,wind_speed_ms,-23.682031471489157,generation_lag_1h,14.20858187710439,generation_lag_24h,10.59434016856633
2025-11-06 12:00:00,SOLAR_5,wind_speed_ms,-15.667055088089139,capacity_mw,-9.128911448724677,irradiation_kwm2,8.615313710256864
2025-11-06 12:00:00,WIND_1,wind_speed_ms,-28.18762130004099,generation_lag_1h,-20.576621229303527,generation_lag_24h,-5.880570010390977
2025-11-06 12:00:00,WIND_2,wind_speed_ms,-40.84993718847697,generation_lag_1h,-20.303292067091505,capacity_mw,8.755728038780628
2025-11-06 12:00:00,WIND_3,wind_speed_ms,-32.847834794514355,generation_lag_1h,-20.87954109622546,generation_lag_24h,-9.696274479881145
2025-11-06 13:00:00,SOLAR_1,wind_speed_ms,-20.771485854312203,generation_lag_1h,19.394879482729888,generation_lag_24h,11.542919662785108
2025-11-06 13:00:00,SOLAR_2,wind_speed_ms,-21.01281264461275,irradiation_kwm2,8.65673362414106,generation_lag_1h,7.65813354191735
2025-11-06 13:00:00,SOLAR_3,wind_speed_ms,-20.519039656235766,generation_lag_1h,20.071723230530583,generation_lag_24h,12.038684418169183
2025-11-06 13:00:00,SOLAR_4,wind_speed_ms,-23.992555939098413,generation_lag_1h,16.745634772841566,generation_lag_24h,10.434847381445268
2025-11-06 13:00:00,SOLAR_5,wind_speed_ms,-13.683897739690734,capacity_mw,-10.992297140730262,irradiation_kwm2,7.403444434659477
2025-11-06 13:00:00,WIND_1,wind_speed_ms,-28.50589865345098,generation_lag_1h,-21.16622997248416,generation_lag_24h,-5.037562689467469
2025-11-06 13:00:00,WIND_2,wind_speed_ms,-42.43123448312952,generation_lag_1h,-20.81978364027279,capacity_mw,8.651329327497177
2025-11-06 13:00:00,WIND_3,wind_speed_ms,-40.90832443070636,generation_lag_1h,-21.159669049758403,capacity_mw,8.348349979300917
2025-11-06 14:00:00,SOLAR_1,wind_speed_ms,-16.72925490254568,generation_lag_1h,15.007018408530328,generation_lag_24h,10.305977567579612
2025-11-06 14:00:00,SOLAR_2,wind_speed_ms,-22.54862194668248,generation_lag_1h,7.185529565194671,irradiation_kwm2,5.408898034362966
2025-11-06 14:00:00,SOLAR_3,wind_speed_ms,-19.270352780778545,generation_lag_1h,18.422899165780823,generation_lag_24h,11.24610015786048
2025-11-06 14:00:00,SOLAR_4,wind_speed_ms,-23.986891938598674,generation_lag_1h,13.906465465871346,generation_lag_24h,8.65498175406568
2025-11-06 14:00:00,SOLAR_5,wind_speed_ms,-12.589745017174778,capacity_mw,-11.373693627818868,irradiation_kwm2,6.316054038972606
2025-11-06 14:00:00,WIND_1,wind_speed_ms,-30.063854114494614,generation_lag_1h,-20.992859332454266,irradiation_kwm2,4.387780506037741
2025-11-06 14:00:00,WIND_2,wind_speed_ms,-43.09355121245492,generation_lag_1h,-20.911063675401266,capacity_mw,8.940586584305894
2025-11-06 14:00:00,WIND_3,wind_speed_ms,-42.33649362020644,generation_lag_1h,-20.732087871105524,capacity_mw,9.079898823800066
